"qtaxid"	"orphans"	"total"	"proportion"	"ave.length"	"sd.length"	"length.rat"	"sciname"	"family"	"staxid"	"distance"	"N"	"id"	"threshold"	"reference"
"909"	"574961"	2	5169	0.000386922035209905	171	134.350288425444	2.88987467701574	"Saccharomyces cerevisiae JAY291"	"Saccharomyces"	"559292"	0.0114579189131954	5193	"UniRef90"	1e-05	FALSE
"910"	"5823"	3681	10433	0.35282277389054	45.3477315946754	25.3290889202965	8.00298813320396	"Plasmodium berghei ANKA"	"Plasmodium"	"73239"	0.360930059981858	11372	"UniRef90"	1e-05	TRUE
"911"	"5825"	4525	12016	0.376581225033289	44.6441988950276	26.6963686827367	6.66596310229438	"Plasmodium chabaudi"	"Plasmodium"	"5823"	0.403307240711173	14331	"UniRef90"	1e-05	TRUE
"912"	"5835"	133	6004	0.0221518987341772	65.8421052631579	20.5149029736711	10.0382347843408	"Plasmodium falciparum CAMP/Malaysia"	"Plasmodium"	"57266"	0.0717230492660144	6102	"UniRef90"	1e-05	FALSE
"913"	"5843"	88	5826	0.0151047030552695	56.0568181818182	26.6757274640576	11.8673721772059	"Plasmodium falciparum NF54"	"Plasmodium"	"36329"	0.0537440529713963	5905	"UniRef90"	1e-05	FALSE
"914"	"5851"	121	5091	0.0237674327244156	436.421487603306	313.072429108295	1.68241176183924	"Plasmodium knowlesi strain H"	"Plasmodium"	"126793"	0.332260222613902	5100	"UniRef90"	1e-05	TRUE
"915"	"5854"	1	5618	0.000177999288002848	31	NA	24.0585205051485	"Plasmodium reichenowi"	"Plasmodium"	"36329"	0.154550785014562	5630	"UniRef90"	1e-05	FALSE
"916"	"61853"	31	17782	0.00174333595771004	161.064516129032	60.6266913077461	3.47459903388151	"Nomascus leucogenys"	"Primates"	"9606"	0.117869704766227	19733	"UniRef90"	1e-05	TRUE
"917"	"6238"	2323	21224	0.109451564266868	165.616013775291	205.403417563393	2.61611294383598	"Caenorhabditis briggsae"	"Caenorhabditis"	"31234"	0.451881229797518	21573	"UniRef90"	1e-05	TRUE
"918"	"6239"	1527	21475	0.0711059371362049	142.375900458415	123.338786466954	3.11667896395029	"Caenorhabditis elegans"	"Caenorhabditis"	"31234"	0.419401121025147	26164	"UniRef90"	1e-05	TRUE
"919"	"643680"	4	5904	0.000677506775067751	56.5	39.7198522991547	7.92126293685316	"Saccharomyces cerevisiae EC1118"	"Saccharomyces"	"559292"	0.0150594101299856	5982	"UniRef90"	1e-05	FALSE
"920"	"721032"	16	5649	0.00283235970968313	140.625	77.5146222764884	3.4544093733357	"Saccharomyces cerevisiae Kyokai no. 7"	"Saccharomyces"	"559292"	0.0161852147619903	5776	"UniRef90"	1e-05	FALSE
"921"	"7217"	756	14815	0.0510293621329733	136.736772486772	156.300231629971	3.75529729888505	"Drosophila ananassae"	"Drosophila"	"7245"	0.352614093518994	14956	"UniRef90"	1e-05	FALSE
"922"	"7220"	499	14779	0.0337641247716354	96.7755511022044	48.2230190022739	5.20247596895502	"Drosophila erecta"	"Drosophila"	"7245"	0.159054494917831	14874	"UniRef90"	1e-05	FALSE
"923"	"7222"	632	14154	0.0446516885686025	106.476265822785	66.1054678130474	4.94808599637408	"Drosophila grimshawi"	"Drosophila"	"7244"	0.323431153975947	14719	"UniRef90"	1e-05	FALSE
"924"	"7227"	168	15615	0.0107588856868396	100.755952380952	78.3147722793814	6.0853969216033	"Drosophila melanogaster"	"Drosophila"	"7238"	0.107278384399603	20043	"UniRef90"	1e-05	TRUE
"925"	"7230"	864	14369	0.0601294453337045	116.645833333333	87.7856180992953	4.47150710984713	"Drosophila mojavensis"	"Drosophila"	"7244"	0.310893671332344	14477	"UniRef90"	1e-05	FALSE
"926"	"7234"	685	16404	0.0417581077785906	102.988321167883	57.680176728076	4.34721573110769	"Drosophila persimilis"	"Drosophila"	"46245"	0.0952225508447272	16744	"UniRef90"	1e-05	FALSE
"927"	"7238"	475	15820	0.0300252844500632	91.7473684210526	37.9251340073266	4.97693111218478	"Drosophila sechellia"	"Drosophila"	"7240"	0.120401396077499	16130	"UniRef90"	1e-05	FALSE
"928"	"7240"	484	15231	0.0317772963035914	96.8636363636364	44.1433998639977	4.3767066081921	"Drosophila simulans"	"Drosophila"	"7238"	0.0941384896062516	15352	"UniRef90"	1e-05	FALSE
"929"	"7244"	626	14294	0.0437945991325032	108.129392971246	68.4233705006625	4.83666779419602	"Drosophila virilis"	"Drosophila"	"7230"	0.310200145916285	14423	"UniRef90"	1e-05	FALSE
"930"	"7245"	761	15567	0.0488854628380549	103.358738501971	57.4897137754701	4.78863544416383	"Drosophila yakuba"	"Drosophila"	"7220"	0.175359883468085	15938	"UniRef90"	1e-05	FALSE
"931"	"7260"	977	15038	0.0649687458438622	136.135107471853	132.391272145799	3.820895545644	"Drosophila willistoni"	"Drosophila"	"46245"	0.455192938531523	15417	"UniRef90"	1e-05	FALSE
"932"	"72664"	524	26157	0.0200328783881944	107.030534351145	109.846507818955	3.86535560225601	"Eutrema salsugineum"	"Brassicaceae"	"3702"	0.287548488094453	28333	"UniRef90"	1e-05	FALSE
"933"	"73239"	1058	7429	0.142414860681115	75.7287334593573	122.536705625871	6.72322435421119	"Plasmodium yoelii yoelii"	"Plasmodium"	"5823"	0.327508776936775	7560	"UniRef90"	1e-05	TRUE
"934"	"764097"	15	3703	0.00405076964623278	147.333333333333	46.261163388908	2.46977110550544	"Saccharomyces cerevisiae AWRI796"	"Saccharomyces"	"559292"	0.0220923546370077	3760	"UniRef90"	1e-05	FALSE
"935"	"764098"	13	3945	0.00329531051964512	138.384615384615	70.6216898475467	2.75486861978821	"Saccharomyces cerevisiae Lalvin QA23"	"Saccharomyces"	"559292"	0.0257447016120214	4008	"UniRef90"	1e-05	FALSE
"936"	"764099"	6	3865	0.00155239327296248	121	32.0624390837628	3.11872428732661	"Saccharomyces cerevisiae Vin13"	"Saccharomyces"	"559292"	0.0182577929729255	3915	"UniRef90"	1e-05	FALSE
"937"	"764100"	8	3964	0.00201816347124117	123.25	29.2513735941213	3.12733988682813	"Saccharomyces cerevisiae VL3"	"Saccharomyces"	"559292"	0.0209715277432721	4013	"UniRef90"	1e-05	FALSE
"938"	"764101"	21	3506	0.00598973188819167	136.47619047619	39.5191334009478	2.51138344875506	"Saccharomyces cerevisiae FostersO"	"Saccharomyces"	"559292"	0.024195636937172	3558	"UniRef90"	1e-05	FALSE
"939"	"764102"	7	3643	0.00192149327477354	112.714285714286	9.23244795480025	3.21767747116917	"Saccharomyces cerevisiae FostersB"	"Saccharomyces"	"559292"	0.0195350543769865	3677	"UniRef90"	1e-05	FALSE
"940"	"81972"	1960	30585	0.0640837011606997	117.065816326531	94.3734355324527	3.30118809745488	"Arabidopsis lyrata subsp. lyrata"	"Brassicaceae"	"3702"	0.229542956360853	32047	"UniRef90"	1e-05	FALSE
"941"	"889517"	6	5371	0.0011171104077453	104.5	81.1264445171856	4.74584427687876	"Saccharomyces cerevisiae CEN.PK113-7D"	"Saccharomyces"	"559292"	0.00739195630741699	5439	"UniRef90"	1e-05	FALSE
"942"	"9483"	37	30465	0.00121450845232234	95.5405405405405	69.6062715064744	5.50236330380583	"Callithrix jacchus"	"Primates"	"9606"	0.153942269896161	42024	"UniRef90"	1e-05	TRUE
"943"	"9541"	79	17249	0.00457997565076236	80.4050632911392	38.8126727213934	6.29844040884678	"Macaca fascicularis"	"Primates"	"9544"	0.0945395764430365	17390	"UniRef90"	1e-05	FALSE
"944"	"9544"	94	27005	0.00348083688205888	120.702127659574	90.1717393425986	4.0636768726585	"Macaca mulatta"	"Primates"	"9606"	0.137769704285542	35537	"UniRef90"	1e-05	TRUE
"945"	"9595"	24	21494	0.00111659067646785	137.791666666667	67.3394897816873	4.11957585559361	"Gorilla gorilla gorilla"	"Primates"	"9606"	0.128419469775598	27258	"UniRef90"	1e-05	TRUE
"946"	"9598"	14	18434	0.000759466203753933	129.071428571429	68.8727525510346	4.24913952075623	"Pan troglodytes"	"Primates"	"9606"	0.0902180358685192	20126	"UniRef90"	1e-05	TRUE
"947"	"9601"	36	18809	0.00191397735126801	134.444444444444	66.7453345376265	4.02735254121336	"Pongo abelii"	"Primates"	"9606"	0.123122714877006	22849	"UniRef90"	1e-05	TRUE
"948"	"9606"	1493	49167	0.0303658958244351	60.4547890154052	48.5149309419479	6.1718120876295	"Homo sapiens"	"Primates"	"9598"	0.107893758394794	67831	"UniRef90"	1e-05	TRUE
"949"	"1033177"	202	11490	0.0175805047867711	175.465346534653	100.197671729579	2.83382928608957	"Aspergillus kawachii IFO 4308"	"Aspergillus"	"425011"	0.205689937027412	11487	"UniRef100"	0.001	FALSE
"950"	"112509"	0	240	0	NA	NA	NA	"Hordeum vulgare subsp. vulgare"	"Poaceae"	"4565"	0.173616967542258	52136	"UniRef100"	0.001	FALSE
"951"	"1160506"	7	11393	0.000614412358465725	129.142857142857	72.2620891187732	3.64493540429249	"Aspergillus oryzae 3.042"	"Aspergillus"	"510516"	0.0349958388531123	11396	"UniRef100"	0.001	FALSE
"952"	"1160507"	0	3653	0	NA	NA	NA	"Saccharomyces arboricola H-6"	"Saccharomyces"	"559292"	0.170234849813348	3653	"UniRef100"	0.001	FALSE
"953"	"126793"	239	5365	0.0445479962721342	335.464435146444	300.185415024935	2.1291054967795	"Plasmodium vivax Sal-1"	"Plasmodium"	"5851"	0.363898150526879	5388	"UniRef100"	0.001	TRUE
"954"	"135651"	3543	29646	0.119510220603117	190.194750211685	193.806476166148	2.26954546837736	"Caenorhabditis brenneri"	"Caenorhabditis"	"31234"	0.527163275742659	29800	"UniRef100"	0.001	FALSE
"955"	"15368"	543	29401	0.0184687595660012	146.318600368324	93.0101954707442	2.96376178112497	"Brachypodium distachyon"	"Poaceae"	"4565"	0.358185359941256	29867	"UniRef100"	0.001	TRUE
"956"	"226230"	5	3745	0.00133511348464619	73.4	21.0546906887753	5.60355316265719	"Saccharomyces kudriavzevii IFO 1802"	"Saccharomyces"	"559292"	0.184792471758191	3745	"UniRef100"	0.001	FALSE
"957"	"227321"	796	10518	0.0756797870317551	135.335427135678	119.784856619753	3.78037677497459	"Aspergillus nidulans FGSC A4"	"Aspergillus"	"332952"	0.577442098311819	10506	"UniRef100"	0.001	TRUE
"958"	"281687"	4285	31498	0.136040383516414	115.485880980163	92.496105345873	2.94273813984619	"Caenorhabditis japonica"	"Caenorhabditis"	"31234"	0.505719739473716	34930	"UniRef100"	0.001	TRUE
"959"	"285006"	9	5353	0.00168130020549225	65	35.5598087733891	7.32291570704744	"Saccharomyces cerevisiae RM11-1a"	"Saccharomyces"	"559292"	0.0112198677618227	5357	"UniRef100"	0.001	FALSE
"960"	"30611"	1	15878	6.29802242095982e-05	24	NA	24.4468702105771	"Otolemur garnettii"	"Primates"	"9606"	0.216942645978172	19931	"UniRef100"	0.001	TRUE
"961"	"307796"	10	5843	0.00171144959780934	238.2	108.168387248771	2.03546427913909	"Saccharomyces cerevisiae YJM789"	"Saccharomyces"	"559292"	0.0155667540042017	5856	"UniRef100"	0.001	FALSE
"962"	"31234"	2435	31038	0.078452219859527	203.537987679671	192.95635300346	2.06480866179367	"Caenorhabditis remanei"	"Caenorhabditis"	"6238"	0.590133313418352	31204	"UniRef100"	0.001	FALSE
"963"	"330879"	36	9648	0.00373134328358209	196.027777777778	160.210840744512	2.51322696565527	"Aspergillus fumigatus Af293"	"Aspergillus"	"451804"	0.021607070872244	9649	"UniRef100"	0.001	TRUE
"964"	"332952"	822	13495	0.060911448684698	88.8783454987835	43.4194037483638	4.97482999971462	"Aspergillus flavus NRRL3357"	"Aspergillus"	"510516"	0.150137078442102	13494	"UniRef100"	0.001	FALSE
"965"	"341663"	427	10415	0.0409985597695631	202.714285714286	122.461579132046	2.52442240060871	"Aspergillus terreus NIH2624"	"Aspergillus"	"332952"	0.522241147860039	10412	"UniRef100"	0.001	FALSE
"966"	"344612"	257	9140	0.0281181619256018	127.396887159533	105.48440194063	3.95419393228959	"Aspergillus clavatus NRRL 1"	"Aspergillus"	"330879"	0.371042435238334	9139	"UniRef100"	0.001	FALSE
"967"	"36329"	1	5347	0.000187020759304283	41	NA	18.6435082532644	"Plasmodium falciparum 3D7"	"Plasmodium"	"5843"	0.0586855559756306	5353	"UniRef100"	0.001	TRUE
"968"	"3702"	1172	30894	0.0379361688353726	85.0648464163823	77.8956640400221	4.96003601976184	"Arabidopsis thaliana"	"Brassicaceae"	"81972"	0.183683562175537	31540	"UniRef100"	0.001	TRUE
"969"	"380704"	193	10942	0.0176384573204167	166.823834196891	84.0849647914083	2.95369302225684	"Aspergillus niger ATCC 1015"	"Aspergillus"	"425011"	0.0947263947468584	10946	"UniRef100"	0.001	FALSE
"970"	"39946"	1380	37273	0.0370241193357122	133.085507246377	104.979316689836	2.87308564355339	"Oryza sativa Indica Group"	"Poaceae"	"39947"	0.13697466617441	37337	"UniRef100"	0.001	FALSE
"971"	"39947"	10685	60136	0.177680590661168	128.0132896584	73.1879527237413	3.11211062492317	"Oryza sativa Japonica Group"	"Poaceae"	"39946"	0.304446488111413	62940	"UniRef100"	0.001	TRUE
"972"	"425011"	2565	14054	0.182510317347374	164.768421052632	101.44891900729	3.04140719581576	"Aspergillus niger CBS 513.88"	"Aspergillus"	"380704"	0.238842969339758	14032	"UniRef100"	0.001	FALSE
"973"	"451804"	134	9941	0.0134795292224122	152.171641791045	153.225448234808	3.20532963654268	"Aspergillus fumigatus A1163"	"Aspergillus"	"330879"	0.0409848676201851	9941	"UniRef100"	0.001	FALSE
"974"	"4533"	4971	31888	0.155889362769694	110.672098169382	85.6224522539685	3.6000845532655	"Oryza brachyantha"	"Poaceae"	"39947"	0.359887709315809	31657	"UniRef100"	0.001	FALSE
"975"	"4538"	0	140	0	NA	NA	NA	"Oryza glaberrima"	"Poaceae"	"39947"	0.096291479596381	31774	"UniRef100"	0.001	FALSE
"976"	"4555"	5187	38473	0.134821823096717	73.7588201272412	53.8143874100735	5.75968276312054	"Setaria italica"	"Poaceae"	"4558"	0.431108113501303	38927	"UniRef100"	0.001	TRUE
"977"	"4558"	850	32688	0.0260034263338228	118.591764705882	106.363940318983	3.30939549574839	"Sorghum bicolor"	"Poaceae"	"4577"	0.408519599285584	32687	"UniRef100"	0.001	TRUE
"978"	"4565"	2	1358	0.00147275405007364	86.5	47.3761543394987	4.10610090882739	"Triticum aestivum"	"Poaceae"	"4572"	0.203661478277644	94413	"UniRef100"	0.001	FALSE
"979"	"4572"	2156	24062	0.0896018618568697	131.538033395176	67.5193256901512	2.99869494534184	"Triticum urartu"	"Poaceae"	"4565"	0.287451307955178	33178	"UniRef100"	0.001	FALSE
"980"	"4577"	4341	43673	0.0993977972660454	114.860170467634	73.8624423987847	3.26029339549913	"Zea mays"	"Poaceae"	"4558"	0.339519236553373	58085	"UniRef100"	0.001	TRUE
"981"	"46245"	316	16512	0.0191375968992248	102.215189873418	55.6274274901346	4.99044802561807	"Drosophila pseudoobscura pseudoobscura"	"Drosophila"	"7234"	0.0979559664263001	16749	"UniRef100"	0.001	TRUE
"982"	"50452"	2179	22980	0.0948215839860748	194.36759981643	161.560856221046	2.12700518819362	"Arabis alpina"	"Brassicaceae"	"3702"	0.358960419080593	23149	"UniRef100"	0.001	FALSE
"983"	"510516"	57	12051	0.00472989793378143	172.59649122807	94.1844428405401	2.61203985810755	"Aspergillus oryzae RIB40"	"Aspergillus"	"1160506"	0.0604296724578995	12069	"UniRef100"	0.001	FALSE
"984"	"51351"	1824	40666	0.0448531943146609	170.74451754386	122.774492235138	2.35535284877226	"Brassica rapa subsp. pekinensis"	"Brassicaceae"	"72664"	0.320277918110414	40777	"UniRef100"	0.001	FALSE
"985"	"545124"	367	5346	0.0686494575383464	95.2125340599455	72.4833016824977	4.75891182079866	"Saccharomyces cerevisiae AWRI1631"	"Saccharomyces"	"559292"	0.056485957777278	5441	"UniRef100"	0.001	FALSE
"986"	"559292"	116	6623	0.017514721425336	112.491379310345	32.4687128839723	4.07756942855259	"Saccharomyces cerevisiae S288c"	"Saccharomyces"	"643680"	0.0671422931857254	6713	"UniRef100"	0.001	TRUE
"987"	"57266"	190	6253	0.0303854150007996	71.0052631578947	16.8505718328608	9.14469940699863	"Plasmodium falciparum 7G8"	"Plasmodium"	"5835"	0.0814411646540016	6291	"UniRef100"	0.001	FALSE
"988"	"574961"	1	5193	0.000192566917003659	76	NA	6.48425969102263	"Saccharomyces cerevisiae JAY291"	"Saccharomyces"	"559292"	0.0114579189131954	5193	"UniRef100"	0.001	FALSE
"989"	"5823"	3531	10657	0.331331519189265	44.8334749362787	24.2480108308464	7.8424495662594	"Plasmodium berghei ANKA"	"Plasmodium"	"73239"	0.360930059981858	11372	"UniRef100"	0.001	TRUE
"990"	"5825"	4375	12306	0.35551763367463	44.1046857142857	25.3313119814061	6.51803144041507	"Plasmodium chabaudi"	"Plasmodium"	"5823"	0.403307240711173	14331	"UniRef100"	0.001	TRUE
"991"	"5835"	124	6053	0.0204857095655047	64.5322580645161	19.9048286350265	10.2202400150511	"Plasmodium falciparum CAMP/Malaysia"	"Plasmodium"	"57266"	0.0717230492660144	6102	"UniRef100"	0.001	FALSE
"992"	"5843"	80	5882	0.0136008160489629	54.7625	27.359419154209	12.1025634731028	"Plasmodium falciparum NF54"	"Plasmodium"	"36329"	0.0537440529713963	5905	"UniRef100"	0.001	FALSE
"993"	"5851"	116	5099	0.0227495587370073	424.706896551724	305.473631317475	1.72723055082771	"Plasmodium knowlesi strain H"	"Plasmodium"	"126793"	0.332260222613902	5100	"UniRef100"	0.001	TRUE
"994"	"5854"	0	5625	0	NA	NA	NA	"Plasmodium reichenowi"	"Plasmodium"	"36329"	0.154550785014562	5630	"UniRef100"	0.001	FALSE
"995"	"61853"	30	18222	0.0016463615409944	157.266666666667	57.7909033131264	3.57740551259925	"Nomascus leucogenys"	"Primates"	"9606"	0.117869704766227	19733	"UniRef100"	0.001	TRUE
"996"	"6238"	2059	21552	0.0955363771343727	153.143759106362	176.201723460607	2.79528055680424	"Caenorhabditis briggsae"	"Caenorhabditis"	"31234"	0.451881229797518	21573	"UniRef100"	0.001	TRUE
"997"	"6239"	1361	23715	0.0573898376554923	137.249816311536	120.83569624535	3.41202635921995	"Caenorhabditis elegans"	"Caenorhabditis"	"31234"	0.419401121025147	26164	"UniRef100"	0.001	TRUE
"998"	"643680"	4	5974	0.000669568128557081	58.75	36.8091926924059	7.58151038882355	"Saccharomyces cerevisiae EC1118"	"Saccharomyces"	"559292"	0.0150594101299856	5982	"UniRef100"	0.001	FALSE
"999"	"721032"	16	5746	0.00278454577097111	156	75.5186511178971	3.08711236407571	"Saccharomyces cerevisiae Kyokai no. 7"	"Saccharomyces"	"559292"	0.0161852147619903	5776	"UniRef100"	0.001	FALSE
"1000"	"7217"	661	14923	0.0442940427527977	132.062027231467	129.024888701246	3.85729333375635	"Drosophila ananassae"	"Drosophila"	"7245"	0.352614093518994	14956	"UniRef100"	0.001	FALSE
"1001"	"7220"	459	14859	0.0308903694730466	95.2941176470588	47.8717649805492	5.25944058641975	"Drosophila erecta"	"Drosophila"	"7245"	0.159054494917831	14874	"UniRef100"	0.001	FALSE
"1002"	"7222"	583	14623	0.0398686999931615	101.255574614065	58.8186817136073	5.13275879946711	"Drosophila grimshawi"	"Drosophila"	"7244"	0.323431153975947	14719	"UniRef100"	0.001	FALSE
"1003"	"7227"	132	18261	0.00722851979628717	85.2424242424242	56.4180309562373	7.87405958211912	"Drosophila melanogaster"	"Drosophila"	"7238"	0.107278384399603	20043	"UniRef100"	0.001	TRUE
"1004"	"7230"	804	14485	0.0555056955471177	109.064676616915	78.580404656853	4.75144376130025	"Drosophila mojavensis"	"Drosophila"	"7244"	0.310893671332344	14477	"UniRef100"	0.001	FALSE
"1005"	"7234"	628	16693	0.0376205595159648	101.358280254777	56.5412777325369	4.37362166053517	"Drosophila persimilis"	"Drosophila"	"46245"	0.0952225508447272	16744	"UniRef100"	0.001	FALSE
"1006"	"7238"	443	16029	0.027637407199451	90.1241534988713	35.8866419001878	5.02073697948828	"Drosophila sechellia"	"Drosophila"	"7240"	0.120401396077499	16130	"UniRef100"	0.001	FALSE
"1007"	"7240"	444	15335	0.028953374633192	96.5653153153153	43.7650485142872	4.36597660159452	"Drosophila simulans"	"Drosophila"	"7238"	0.0941384896062516	15352	"UniRef100"	0.001	FALSE
"1008"	"7244"	550	14418	0.0381467609932029	102.554545454545	61.3979207273935	5.08566485270329	"Drosophila virilis"	"Drosophila"	"7230"	0.310200145916285	14423	"UniRef100"	0.001	FALSE
"1009"	"7245"	703	15885	0.044255587031791	102.088193456615	58.0091422700137	4.79513506657622	"Drosophila yakuba"	"Drosophila"	"7220"	0.175359883468085	15938	"UniRef100"	0.001	FALSE
"1010"	"7260"	878	15385	0.0570685732856679	127.094533029613	126.040188129302	4.02194018136117	"Drosophila willistoni"	"Drosophila"	"46245"	0.455192938531523	15417	"UniRef100"	0.001	FALSE
"1011"	"72664"	505	27926	0.0180835064097973	104.465346534653	105.171870329758	3.95747488677471	"Eutrema salsugineum"	"Brassicaceae"	"3702"	0.287548488094453	28333	"UniRef100"	0.001	FALSE
"1012"	"73239"	959	7601	0.126167609525062	76.9833159541189	125.24273606235	6.4181990941354	"Plasmodium yoelii yoelii"	"Plasmodium"	"5823"	0.327508776936775	7560	"UniRef100"	0.001	TRUE
"1013"	"764097"	15	3751	0.00399893361770195	147.333333333333	46.261163388908	2.46343574079278	"Saccharomyces cerevisiae AWRI796"	"Saccharomyces"	"559292"	0.0220923546370077	3760	"UniRef100"	0.001	FALSE
"1014"	"764098"	12	3996	0.003003003003003	141.416666666667	72.8728136529458	2.68463127702324	"Saccharomyces cerevisiae Lalvin QA23"	"Saccharomyces"	"559292"	0.0257447016120214	4008	"UniRef100"	0.001	FALSE
"1015"	"764099"	6	3911	0.00153413449245717	121	32.0624390837628	3.11076073269066	"Saccharomyces cerevisiae Vin13"	"Saccharomyces"	"559292"	0.0182577929729255	3915	"UniRef100"	0.001	FALSE
"1016"	"764100"	8	4007	0.00199650611429998	123.25	29.2513735941213	3.11653369731885	"Saccharomyces cerevisiae VL3"	"Saccharomyces"	"559292"	0.0209715277432721	4013	"UniRef100"	0.001	FALSE
"1017"	"764101"	20	3555	0.00562587904360056	135.35	40.1985532601675	2.52303290384978	"Saccharomyces cerevisiae FostersO"	"Saccharomyces"	"559292"	0.024195636937172	3558	"UniRef100"	0.001	FALSE
"1018"	"764102"	5	3677	0.0013598041881969	112.8	11.3004424692133	3.20552841901142	"Saccharomyces cerevisiae FostersB"	"Saccharomyces"	"559292"	0.0195350543769865	3677	"UniRef100"	0.001	FALSE
"1019"	"81972"	1901	31986	0.0594322516100794	116.839558127301	93.8851427773903	3.25528578388941	"Arabidopsis lyrata subsp. lyrata"	"Brassicaceae"	"3702"	0.229542956360853	32047	"UniRef100"	0.001	FALSE
"1020"	"889517"	6	5425	0.00110599078341014	104.5	81.1264445171856	4.71659613392891	"Saccharomyces cerevisiae CEN.PK113-7D"	"Saccharomyces"	"559292"	0.00739195630741699	5439	"UniRef100"	0.001	FALSE
"1021"	"9483"	29	36034	0.000804795470944108	88.551724137931	58.8470087884657	6.09946352423361	"Callithrix jacchus"	"Primates"	"9606"	0.153942269896161	42024	"UniRef100"	0.001	TRUE
"1022"	"9541"	67	17376	0.00385589318600368	85.0298507462687	38.7290393551315	5.92489774780335	"Macaca fascicularis"	"Primates"	"9544"	0.0945395764430365	17390	"UniRef100"	0.001	FALSE
"1023"	"9544"	82	29834	0.00274854193202387	116.024390243902	82.2171132961953	4.31739942207696	"Macaca mulatta"	"Primates"	"9606"	0.137769704285542	35537	"UniRef100"	0.001	TRUE
"1024"	"9595"	21	23957	0.000876570522185583	140.47619047619	63.9137067049151	4.1104379050349	"Gorilla gorilla gorilla"	"Primates"	"9606"	0.128419469775598	27258	"UniRef100"	0.001	TRUE
"1025"	"9598"	10	19054	0.000524824183898394	149.1	61.9254928657549	3.65725297665711	"Pan troglodytes"	"Primates"	"9606"	0.0902180358685192	20126	"UniRef100"	0.001	TRUE
"1026"	"9601"	33	20231	0.00163116010083535	131.969696969697	69.2569873949936	4.09329769609227	"Pongo abelii"	"Primates"	"9606"	0.123122714877006	22849	"UniRef100"	0.001	TRUE
"1027"	"9606"	1212	55896	0.0216831258050666	61.2013201320132	47.9970656779932	6.15479665122332	"Homo sapiens"	"Primates"	"9598"	0.107893758394794	67831	"UniRef100"	0.001	TRUE
"1028"	"1033177"	210	11490	0.0182767624020888	177.828571428571	100.842096201787	2.79720545269741	"Aspergillus kawachii IFO 4308"	"Aspergillus"	"425011"	0.205689937027412	11487	"UniRef100"	1e-04	FALSE
"1029"	"112509"	0	240	0	NA	NA	NA	"Hordeum vulgare subsp. vulgare"	"Poaceae"	"4565"	0.173616967542258	52136	"UniRef100"	1e-04	FALSE
"1030"	"1160506"	7	11393	0.000614412358465725	129.142857142857	72.2620891187732	3.64493540429249	"Aspergillus oryzae 3.042"	"Aspergillus"	"510516"	0.0349958388531123	11396	"UniRef100"	1e-04	FALSE
"1031"	"1160507"	0	3653	0	NA	NA	NA	"Saccharomyces arboricola H-6"	"Saccharomyces"	"559292"	0.170234849813348	3653	"UniRef100"	1e-04	FALSE
"1032"	"126793"	284	5365	0.0529356943150047	345.672535211268	284.383112330372	2.0742846212431	"Plasmodium vivax Sal-1"	"Plasmodium"	"5851"	0.363898150526879	5388	"UniRef100"	1e-04	TRUE
"1033"	"135651"	3833	29646	0.129292315995413	195.286720584399	199.457651842221	2.2203877884992	"Caenorhabditis brenneri"	"Caenorhabditis"	"31234"	0.527163275742659	29800	"UniRef100"	1e-04	FALSE
"1034"	"15368"	590	29401	0.0200673446481412	147.840677966102	92.818908556488	2.93620840751002	"Brachypodium distachyon"	"Poaceae"	"4565"	0.358185359941256	29867	"UniRef100"	1e-04	TRUE
"1035"	"226230"	6	3745	0.00160213618157543	70.8333333333333	19.8536310700755	5.80793354624546	"Saccharomyces kudriavzevii IFO 1802"	"Saccharomyces"	"559292"	0.184792471758191	3745	"UniRef100"	1e-04	FALSE
"1036"	"227321"	826	10518	0.0785320403118464	136.870460048426	120.504541039672	3.74553286557901	"Aspergillus nidulans FGSC A4"	"Aspergillus"	"332952"	0.577442098311819	10506	"UniRef100"	1e-04	TRUE
"1037"	"281687"	4561	31498	0.144802844625056	117.574216180662	92.9777269213973	2.90701421040352	"Caenorhabditis japonica"	"Caenorhabditis"	"31234"	0.505719739473716	34930	"UniRef100"	1e-04	TRUE
"1038"	"285006"	9	5353	0.00168130020549225	65	35.5598087733891	7.32291570704744	"Saccharomyces cerevisiae RM11-1a"	"Saccharomyces"	"559292"	0.0112198677618227	5357	"UniRef100"	1e-04	FALSE
"1039"	"30611"	1	15878	6.29802242095982e-05	24	NA	24.4468702105771	"Otolemur garnettii"	"Primates"	"9606"	0.216942645978172	19931	"UniRef100"	1e-04	TRUE
"1040"	"307796"	10	5843	0.00171144959780934	238.2	108.168387248771	2.03546427913909	"Saccharomyces cerevisiae YJM789"	"Saccharomyces"	"559292"	0.0155667540042017	5856	"UniRef100"	1e-04	FALSE
"1041"	"31234"	2715	31038	0.087473419679103	207.022467771639	194.888848042112	2.03879106220208	"Caenorhabditis remanei"	"Caenorhabditis"	"6238"	0.590133313418352	31204	"UniRef100"	1e-04	FALSE
"1042"	"330879"	37	9648	0.00383499170812604	199.432432432432	159.321746534862	2.47041089603915	"Aspergillus fumigatus Af293"	"Aspergillus"	"451804"	0.021607070872244	9649	"UniRef100"	1e-04	TRUE
"1043"	"332952"	857	13495	0.063505001852538	91.8518086347725	50.1665937234511	4.82223925643333	"Aspergillus flavus NRRL3357"	"Aspergillus"	"510516"	0.150137078442102	13494	"UniRef100"	1e-04	FALSE
